,datetime,season,hours,price
5582,2025-08-21 14:00:00,SummerHDP,14:00,0.167
5583,2025-08-21 15:00:00,SummerHDP,15:00,0.215
5584,2025-08-21 16:00:00,SummerHDP,16:00,0.356
5585,2025-08-21 17:00:00,SummerHDP,17:00,0.489
5586,2025-08-21 18:00:00,SummerHDP,18:00,0.71
5587,2025-08-21 19:00:00,SummerHDP,19:00,0.788
5588,2025-08-21 20:00:00,SummerHDP,20:00,0.559
5589,2025-08-21 21:00:00,SummerHDP,21:00,0.333
5590,2025-08-21 22:00:00,SummerHDP,22:00,0.215
5591,2025-08-21 23:00:00,SummerHDP,23:00,0.149
5592,2025-08-22 00:00:00,SummerHDP,00:00,0.086
5593,2025-08-22 01:00:00,SummerHDP,01:00,0.059
5594,2025-08-22 02:00:00,SummerHDP,02:00,0.038
5595,2025-08-22 03:00:00,SummerHDP,03:00,0.025
5596,2025-08-22 04:00:00,SummerHDP,04:00,0.016
5597,2025-08-22 05:00:00,SummerHDP,05:00,0.022
5598,2025-08-22 06:00:00,SummerHDP,06:00,0.036
5599,2025-08-22 07:00:00,SummerHDP,07:00,0.021
5600,2025-08-22 08:00:00,SummerHDP,08:00,0.011
5601,2025-08-22 09:00:00,SummerHDP,09:00,0.019
5602,2025-08-22 10:00:00,SummerHDP,10:00,0.031
5603,2025-08-22 11:00:00,SummerHDP,11:00,0.061
5604,2025-08-22 12:00:00,SummerHDP,12:00,0.092
5605,2025-08-22 13:00:00,SummerHDP,13:00,0.124
5606,2025-08-22 14:00:00,SummerHDP,14:00,0.167
5607,2025-08-22 15:00:00,SummerHDP,15:00,0.215
5608,2025-08-22 16:00:00,SummerHDP,16:00,0.356
5609,2025-08-22 17:00:00,SummerHDP,17:00,0.489
5610,2025-08-22 18:00:00,SummerHDP,18:00,0.71
5611,2025-08-22 19:00:00,SummerHDP,19:00,0.788
5612,2025-08-22 20:00:00,SummerHDP,20:00,0.559
5613,2025-08-22 21:00:00,SummerHDP,21:00,0.333
5614,2025-08-22 22:00:00,SummerHDP,22:00,0.215
5615,2025-08-22 23:00:00,SummerHDP,23:00,0.149
5616,2025-08-23 00:00:00,SummerHDP,00:00,0.086
5617,2025-08-23 01:00:00,SummerHDP,01:00,0.059
5618,2025-08-23 02:00:00,SummerHDP,02:00,0.038
5619,2025-08-23 03:00:00,SummerHDP,03:00,0.025
5620,2025-08-23 04:00:00,SummerHDP,04:00,0.016
5621,2025-08-23 05:00:00,SummerHDP,05:00,0.022
5622,2025-08-23 06:00:00,SummerHDP,06:00,0.036
5623,2025-08-23 07:00:00,SummerHDP,07:00,0.021
5624,2025-08-23 08:00:00,SummerHDP,08:00,0.011
5625,2025-08-23 09:00:00,SummerHDP,09:00,0.019
5626,2025-08-23 10:00:00,SummerHDP,10:00,0.031
5627,2025-08-23 11:00:00,SummerHDP,11:00,0.061
5628,2025-08-23 12:00:00,SummerHDP,12:00,0.092
5629,2025-08-23 13:00:00,SummerHDP,13:00,0.124
5630,2025-08-23 14:00:00,SummerHDP,14:00,0.167
5631,2025-08-23 15:00:00,SummerHDP,15:00,0.215
5632,2025-08-23 16:00:00,SummerHDP,16:00,0.356
5633,2025-08-23 17:00:00,SummerHDP,17:00,0.489
5634,2025-08-23 18:00:00,SummerHDP,18:00,0.71
5635,2025-08-23 19:00:00,SummerHDP,19:00,0.788
5636,2025-08-23 20:00:00,SummerHDP,20:00,0.559
5637,2025-08-23 21:00:00,SummerHDP,21:00,0.333
5638,2025-08-23 22:00:00,SummerHDP,22:00,0.215
5639,2025-08-23 23:00:00,SummerHDP,23:00,0.149
5640,2025-08-24 00:00:00,SummerHDP,00:00,0.086
5641,2025-08-24 01:00:00,SummerHDP,01:00,0.059
5642,2025-08-24 02:00:00,SummerHDP,02:00,0.038
5643,2025-08-24 03:00:00,SummerHDP,03:00,0.025
5644,2025-08-24 04:00:00,SummerHDP,04:00,0.016
5645,2025-08-24 05:00:00,SummerHDP,05:00,0.022
5646,2025-08-24 06:00:00,SummerHDP,06:00,0.036
5647,2025-08-24 07:00:00,SummerHDP,07:00,0.021
5648,2025-08-24 08:00:00,SummerHDP,08:00,0.011
5649,2025-08-24 09:00:00,SummerHDP,09:00,0.019
5650,2025-08-24 10:00:00,SummerHDP,10:00,0.031
5651,2025-08-24 11:00:00,SummerHDP,11:00,0.061
5652,2025-08-24 12:00:00,SummerHDP,12:00,0.092
5653,2025-08-24 13:00:00,SummerHDP,13:00,0.124
5654,2025-08-24 14:00:00,SummerHDP,14:00,0.167
5655,2025-08-24 15:00:00,SummerHDP,15:00,0.215
5656,2025-08-24 16:00:00,SummerHDP,16:00,0.356
5657,2025-08-24 17:00:00,SummerHDP,17:00,0.489
5658,2025-08-24 18:00:00,SummerHDP,18:00,0.71
5659,2025-08-24 19:00:00,SummerHDP,19:00,0.788
5660,2025-08-24 20:00:00,SummerHDP,20:00,0.559
5661,2025-08-24 21:00:00,SummerHDP,21:00,0.333
5662,2025-08-24 22:00:00,SummerHDP,22:00,0.215
5663,2025-08-24 23:00:00,SummerHDP,23:00,0.149
5664,2025-08-25 00:00:00,SummerHDP,00:00,0.086
5665,2025-08-25 01:00:00,SummerHDP,01:00,0.059
5666,2025-08-25 02:00:00,SummerHDP,02:00,0.038
5667,2025-08-25 03:00:00,SummerHDP,03:00,0.025
5668,2025-08-25 04:00:00,SummerHDP,04:00,0.016
5669,2025-08-25 05:00:00,SummerHDP,05:00,0.022
5670,2025-08-25 06:00:00,SummerHDP,06:00,0.036
5671,2025-08-25 07:00:00,SummerHDP,07:00,0.021
5672,2025-08-25 08:00:00,SummerHDP,08:00,0.011
5673,2025-08-25 09:00:00,SummerHDP,09:00,0.019
5674,2025-08-25 10:00:00,SummerHDP,10:00,0.031
5675,2025-08-25 11:00:00,SummerHDP,11:00,0.061
5676,2025-08-25 12:00:00,SummerHDP,12:00,0.092
5677,2025-08-25 13:00:00,SummerHDP,13:00,0.124
5678,2025-08-25 14:00:00,SummerHDP,14:00,0.167
5679,2025-08-25 15:00:00,SummerHDP,15:00,0.215
5680,2025-08-25 16:00:00,SummerHDP,16:00,0.356
5681,2025-08-25 17:00:00,SummerHDP,17:00,0.489
5682,2025-08-25 18:00:00,SummerHDP,18:00,0.71
5683,2025-08-25 19:00:00,SummerHDP,19:00,0.788
5684,2025-08-25 20:00:00,SummerHDP,20:00,0.559
5685,2025-08-25 21:00:00,SummerHDP,21:00,0.333
5686,2025-08-25 22:00:00,SummerHDP,22:00,0.215
5687,2025-08-25 23:00:00,SummerHDP,23:00,0.149
5688,2025-08-26 00:00:00,SummerHDP,00:00,0.086
5689,2025-08-26 01:00:00,SummerHDP,01:00,0.059
5690,2025-08-26 02:00:00,SummerHDP,02:00,0.038
5691,2025-08-26 03:00:00,SummerHDP,03:00,0.025
5692,2025-08-26 04:00:00,SummerHDP,04:00,0.016
5693,2025-08-26 05:00:00,SummerHDP,05:00,0.022
5694,2025-08-26 06:00:00,SummerHDP,06:00,0.036
5695,2025-08-26 07:00:00,SummerHDP,07:00,0.021
5696,2025-08-26 08:00:00,SummerHDP,08:00,0.011
5697,2025-08-26 09:00:00,SummerHDP,09:00,0.019
5698,2025-08-26 10:00:00,SummerHDP,10:00,0.031
5699,2025-08-26 11:00:00,SummerHDP,11:00,0.061
5700,2025-08-26 12:00:00,SummerHDP,12:00,0.092
5701,2025-08-26 13:00:00,SummerHDP,13:00,0.124
5702,2025-08-26 14:00:00,SummerHDP,14:00,0.167
5703,2025-08-26 15:00:00,SummerHDP,15:00,0.215
5704,2025-08-26 16:00:00,SummerHDP,16:00,0.356
5705,2025-08-26 17:00:00,SummerHDP,17:00,0.489
5706,2025-08-26 18:00:00,SummerHDP,18:00,0.71
5707,2025-08-26 19:00:00,SummerHDP,19:00,0.788
5708,2025-08-26 20:00:00,SummerHDP,20:00,0.559
5709,2025-08-26 21:00:00,SummerHDP,21:00,0.333
5710,2025-08-26 22:00:00,SummerHDP,22:00,0.215
5711,2025-08-26 23:00:00,SummerHDP,23:00,0.149
5712,2025-08-27 00:00:00,SummerHDP,00:00,0.086
5713,2025-08-27 01:00:00,SummerHDP,01:00,0.059
5714,2025-08-27 02:00:00,SummerHDP,02:00,0.038
5715,2025-08-27 03:00:00,SummerHDP,03:00,0.025
5716,2025-08-27 04:00:00,SummerHDP,04:00,0.016
5717,2025-08-27 05:00:00,SummerHDP,05:00,0.022
5718,2025-08-27 06:00:00,SummerHDP,06:00,0.036
5719,2025-08-27 07:00:00,SummerHDP,07:00,0.021
5720,2025-08-27 08:00:00,SummerHDP,08:00,0.011
5721,2025-08-27 09:00:00,SummerHDP,09:00,0.019
5722,2025-08-27 10:00:00,SummerHDP,10:00,0.031
5723,2025-08-27 11:00:00,SummerHDP,11:00,0.061
5724,2025-08-27 12:00:00,SummerHDP,12:00,0.092
5725,2025-08-27 13:00:00,SummerHDP,13:00,0.124
5726,2025-08-27 14:00:00,SummerHDP,14:00,0.167
5727,2025-08-27 15:00:00,SummerHDP,15:00,0.215
5728,2025-08-27 16:00:00,SummerHDP,16:00,0.356
5729,2025-08-27 17:00:00,SummerHDP,17:00,0.489
5730,2025-08-27 18:00:00,SummerHDP,18:00,0.71
5731,2025-08-27 19:00:00,SummerHDP,19:00,0.788
5732,2025-08-27 20:00:00,SummerHDP,20:00,0.559
5733,2025-08-27 21:00:00,SummerHDP,21:00,0.333
5734,2025-08-27 22:00:00,SummerHDP,22:00,0.215
5735,2025-08-27 23:00:00,SummerHDP,23:00,0.149
5736,2025-08-28 00:00:00,SummerHDP,00:00,0.086
5737,2025-08-28 01:00:00,SummerHDP,01:00,0.059
5738,2025-08-28 02:00:00,SummerHDP,02:00,0.038
5739,2025-08-28 03:00:00,SummerHDP,03:00,0.025
5740,2025-08-28 04:00:00,SummerHDP,04:00,0.016
5741,2025-08-28 05:00:00,SummerHDP,05:00,0.022
5742,2025-08-28 06:00:00,SummerHDP,06:00,0.036
5743,2025-08-28 07:00:00,SummerHDP,07:00,0.021
5744,2025-08-28 08:00:00,SummerHDP,08:00,0.011
5745,2025-08-28 09:00:00,SummerHDP,09:00,0.019
5746,2025-08-28 10:00:00,SummerHDP,10:00,0.031
5747,2025-08-28 11:00:00,SummerHDP,11:00,0.061
5748,2025-08-28 12:00:00,SummerHDP,12:00,0.092
5749,2025-08-28 13:00:00,SummerHDP,13:00,0.124
5750,2025-08-28 14:00:00,SummerHDP,14:00,0.167
5751,2025-08-28 15:00:00,SummerHDP,15:00,0.215
5752,2025-08-28 16:00:00,SummerHDP,16:00,0.356
5753,2025-08-28 17:00:00,SummerHDP,17:00,0.489
5754,2025-08-28 18:00:00,SummerHDP,18:00,0.71
5755,2025-08-28 19:00:00,SummerHDP,19:00,0.788
5756,2025-08-28 20:00:00,SummerHDP,20:00,0.559
5757,2025-08-28 21:00:00,SummerHDP,21:00,0.333
5758,2025-08-28 22:00:00,SummerHDP,22:00,0.215
5759,2025-08-28 23:00:00,SummerHDP,23:00,0.149
5760,2025-08-29 00:00:00,SummerHDP,00:00,0.086
5761,2025-08-29 01:00:00,SummerHDP,01:00,0.059
5762,2025-08-29 02:00:00,SummerHDP,02:00,0.038
5763,2025-08-29 03:00:00,SummerHDP,03:00,0.025
5764,2025-08-29 04:00:00,SummerHDP,04:00,0.016
5765,2025-08-29 05:00:00,SummerHDP,05:00,0.022
5766,2025-08-29 06:00:00,SummerHDP,06:00,0.036
5767,2025-08-29 07:00:00,SummerHDP,07:00,0.021
5768,2025-08-29 08:00:00,SummerHDP,08:00,0.011
5769,2025-08-29 09:00:00,SummerHDP,09:00,0.019
5770,2025-08-29 10:00:00,SummerHDP,10:00,0.031
5771,2025-08-29 11:00:00,SummerHDP,11:00,0.061
5772,2025-08-29 12:00:00,SummerHDP,12:00,0.092
5773,2025-08-29 13:00:00,SummerHDP,13:00,0.124
5774,2025-08-29 14:00:00,SummerHDP,14:00,0.167
5775,2025-08-29 15:00:00,SummerHDP,15:00,0.215
5776,2025-08-29 16:00:00,SummerHDP,16:00,0.356
5777,2025-08-29 17:00:00,SummerHDP,17:00,0.489
5778,2025-08-29 18:00:00,SummerHDP,18:00,0.71
5779,2025-08-29 19:00:00,SummerHDP,19:00,0.788
5780,2025-08-29 20:00:00,SummerHDP,20:00,0.559
5781,2025-08-29 21:00:00,SummerHDP,21:00,0.333
5782,2025-08-29 22:00:00,SummerHDP,22:00,0.215
5783,2025-08-29 23:00:00,SummerHDP,23:00,0.149
5784,2025-08-30 00:00:00,SummerHDP,00:00,0.086
5785,2025-08-30 01:00:00,SummerHDP,01:00,0.059
5786,2025-08-30 02:00:00,SummerHDP,02:00,0.038
5787,2025-08-30 03:00:00,SummerHDP,03:00,0.025
5788,2025-08-30 04:00:00,SummerHDP,04:00,0.016
5789,2025-08-30 05:00:00,SummerHDP,05:00,0.022
5790,2025-08-30 06:00:00,SummerHDP,06:00,0.036
5791,2025-08-30 07:00:00,SummerHDP,07:00,0.021
5792,2025-08-30 08:00:00,SummerHDP,08:00,0.011
5793,2025-08-30 09:00:00,SummerHDP,09:00,0.019
5794,2025-08-30 10:00:00,SummerHDP,10:00,0.031
5795,2025-08-30 11:00:00,SummerHDP,11:00,0.061
5796,2025-08-30 12:00:00,SummerHDP,12:00,0.092
5797,2025-08-30 13:00:00,SummerHDP,13:00,0.124
5798,2025-08-30 14:00:00,SummerHDP,14:00,0.167
5799,2025-08-30 15:00:00,SummerHDP,15:00,0.215
5800,2025-08-30 16:00:00,SummerHDP,16:00,0.356
5801,2025-08-30 17:00:00,SummerHDP,17:00,0.489
5802,2025-08-30 18:00:00,SummerHDP,18:00,0.71
5803,2025-08-30 19:00:00,SummerHDP,19:00,0.788
5804,2025-08-30 20:00:00,SummerHDP,20:00,0.559
5805,2025-08-30 21:00:00,SummerHDP,21:00,0.333
5806,2025-08-30 22:00:00,SummerHDP,22:00,0.215
5807,2025-08-30 23:00:00,SummerHDP,23:00,0.149
5808,2025-08-31 00:00:00,SummerHDP,00:00,0.086
5809,2025-08-31 01:00:00,SummerHDP,01:00,0.059
5810,2025-08-31 02:00:00,SummerHDP,02:00,0.038
5811,2025-08-31 03:00:00,SummerHDP,03:00,0.025
5812,2025-08-31 04:00:00,SummerHDP,04:00,0.016
5813,2025-08-31 05:00:00,SummerHDP,05:00,0.022
5814,2025-08-31 06:00:00,SummerHDP,06:00,0.036
5815,2025-08-31 07:00:00,SummerHDP,07:00,0.021
5816,2025-08-31 08:00:00,SummerHDP,08:00,0.011
5817,2025-08-31 09:00:00,SummerHDP,09:00,0.019
5818,2025-08-31 10:00:00,SummerHDP,10:00,0.031
5819,2025-08-31 11:00:00,SummerHDP,11:00,0.061
5820,2025-08-31 12:00:00,SummerHDP,12:00,0.092
5821,2025-08-31 13:00:00,SummerHDP,13:00,0.124
5822,2025-08-31 14:00:00,SummerHDP,14:00,0.167
5823,2025-08-31 15:00:00,SummerHDP,15:00,0.215
5824,2025-08-31 16:00:00,SummerHDP,16:00,0.356
5825,2025-08-31 17:00:00,SummerHDP,17:00,0.489
5826,2025-08-31 18:00:00,SummerHDP,18:00,0.71
5827,2025-08-31 19:00:00,SummerHDP,19:00,0.788
5828,2025-08-31 20:00:00,SummerHDP,20:00,0.559
5829,2025-08-31 21:00:00,SummerHDP,21:00,0.333
5830,2025-08-31 22:00:00,SummerHDP,22:00,0.215
5831,2025-08-31 23:00:00,SummerHDP,23:00,0.149
5832,2025-09-01 00:00:00,FallHDP,00:00,0.205
5833,2025-09-01 01:00:00,FallHDP,01:00,0.128
5834,2025-09-01 02:00:00,FallHDP,02:00,0.079
5835,2025-09-01 03:00:00,FallHDP,03:00,0.053
5836,2025-09-01 04:00:00,FallHDP,04:00,0.055
5837,2025-09-01 05:00:00,FallHDP,05:00,0.119
5838,2025-09-01 06:00:00,FallHDP,06:00,0.274
5839,2025-09-01 07:00:00,FallHDP,07:00,0.27
5840,2025-09-01 08:00:00,FallHDP,08:00,0.092
5841,2025-09-01 09:00:00,FallHDP,09:00,0.011
5842,2025-09-01 10:00:00,FallHDP,10:00,0.039
5843,2025-09-01 11:00:00,FallHDP,11:00,0.024
5844,2025-09-01 12:00:00,FallHDP,12:00,0.037
5845,2025-09-01 13:00:00,FallHDP,13:00,0.061
5846,2025-09-01 14:00:00,FallHDP,14:00,0.1
5847,2025-09-01 15:00:00,FallHDP,15:00,0.189
5848,2025-09-01 16:00:00,FallHDP,16:00,0.305
5849,2025-09-01 17:00:00,FallHDP,17:00,0.52
5850,2025-09-01 18:00:00,FallHDP,18:00,0.725
5851,2025-09-01 19:00:00,FallHDP,19:00,0.694
5852,2025-09-01 20:00:00,FallHDP,20:00,0.496
5853,2025-09-01 21:00:00,FallHDP,21:00,0.357
5854,2025-09-01 22:00:00,FallHDP,22:00,0.182
5855,2025-09-01 23:00:00,FallHDP,23:00,0.041
5856,2025-09-02 00:00:00,FallHDP,00:00,0.205
5857,2025-09-02 01:00:00,FallHDP,01:00,0.128
5858,2025-09-02 02:00:00,FallHDP,02:00,0.079
5859,2025-09-02 03:00:00,FallHDP,03:00,0.053
5860,2025-09-02 04:00:00,FallHDP,04:00,0.055
5861,2025-09-02 05:00:00,FallHDP,05:00,0.119
5862,2025-09-02 06:00:00,FallHDP,06:00,0.274
5863,2025-09-02 07:00:00,FallHDP,07:00,0.27
5864,2025-09-02 08:00:00,FallHDP,08:00,0.092
5865,2025-09-02 09:00:00,FallHDP,09:00,0.011
5866,2025-09-02 10:00:00,FallHDP,10:00,0.039
5867,2025-09-02 11:00:00,FallHDP,11:00,0.024
5868,2025-09-02 12:00:00,FallHDP,12:00,0.037
5869,2025-09-02 13:00:00,FallHDP,13:00,0.061
5870,2025-09-02 14:00:00,FallHDP,14:00,0.1
5871,2025-09-02 15:00:00,FallHDP,15:00,0.189
5872,2025-09-02 16:00:00,FallHDP,16:00,0.305
5873,2025-09-02 17:00:00,FallHDP,17:00,0.52
5874,2025-09-02 18:00:00,FallHDP,18:00,0.725
5875,2025-09-02 19:00:00,FallHDP,19:00,0.694
5876,2025-09-02 20:00:00,FallHDP,20:00,0.496
5877,2025-09-02 21:00:00,FallHDP,21:00,0.357
5878,2025-09-02 22:00:00,FallHDP,22:00,0.182
5879,2025-09-02 23:00:00,FallHDP,23:00,0.041
5880,2025-09-03 00:00:00,FallHDP,00:00,0.205
5881,2025-09-03 01:00:00,FallHDP,01:00,0.128
5882,2025-09-03 02:00:00,FallHDP,02:00,0.079
5883,2025-09-03 03:00:00,FallHDP,03:00,0.053
5884,2025-09-03 04:00:00,FallHDP,04:00,0.055
5885,2025-09-03 05:00:00,FallHDP,05:00,0.119
5886,2025-09-03 06:00:00,FallHDP,06:00,0.274
5887,2025-09-03 07:00:00,FallHDP,07:00,0.27
5888,2025-09-03 08:00:00,FallHDP,08:00,0.092
5889,2025-09-03 09:00:00,FallHDP,09:00,0.011
5890,2025-09-03 10:00:00,FallHDP,10:00,0.039
5891,2025-09-03 11:00:00,FallHDP,11:00,0.024
5892,2025-09-03 12:00:00,FallHDP,12:00,0.037
5893,2025-09-03 13:00:00,FallHDP,13:00,0.061
5894,2025-09-03 14:00:00,FallHDP,14:00,0.1
5895,2025-09-03 15:00:00,FallHDP,15:00,0.189
5896,2025-09-03 16:00:00,FallHDP,16:00,0.305
5897,2025-09-03 17:00:00,FallHDP,17:00,0.52
5898,2025-09-03 18:00:00,FallHDP,18:00,0.725
5899,2025-09-03 19:00:00,FallHDP,19:00,0.694
5900,2025-09-03 20:00:00,FallHDP,20:00,0.496
5901,2025-09-03 21:00:00,FallHDP,21:00,0.357
5902,2025-09-03 22:00:00,FallHDP,22:00,0.182
5903,2025-09-03 23:00:00,FallHDP,23:00,0.041
5904,2025-09-04 00:00:00,FallHDP,00:00,0.205
5905,2025-09-04 01:00:00,FallHDP,01:00,0.128
5906,2025-09-04 02:00:00,FallHDP,02:00,0.079
5907,2025-09-04 03:00:00,FallHDP,03:00,0.053
5908,2025-09-04 04:00:00,FallHDP,04:00,0.055
5909,2025-09-04 05:00:00,FallHDP,05:00,0.119
5910,2025-09-04 06:00:00,FallHDP,06:00,0.274
5911,2025-09-04 07:00:00,FallHDP,07:00,0.27
5912,2025-09-04 08:00:00,FallHDP,08:00,0.092
5913,2025-09-04 09:00:00,FallHDP,09:00,0.011
5914,2025-09-04 10:00:00,FallHDP,10:00,0.039
5915,2025-09-04 11:00:00,FallHDP,11:00,0.024
5916,2025-09-04 12:00:00,FallHDP,12:00,0.037
5917,2025-09-04 13:00:00,FallHDP,13:00,0.061
5918,2025-09-04 14:00:00,FallHDP,14:00,0.1
5919,2025-09-04 15:00:00,FallHDP,15:00,0.189
5920,2025-09-04 16:00:00,FallHDP,16:00,0.305
5921,2025-09-04 17:00:00,FallHDP,17:00,0.52
5922,2025-09-04 18:00:00,FallHDP,18:00,0.725
5923,2025-09-04 19:00:00,FallHDP,19:00,0.694
5924,2025-09-04 20:00:00,FallHDP,20:00,0.496
5925,2025-09-04 21:00:00,FallHDP,21:00,0.357
5926,2025-09-04 22:00:00,FallHDP,22:00,0.182
5927,2025-09-04 23:00:00,FallHDP,23:00,0.041
5928,2025-09-05 00:00:00,FallHDP,00:00,0.205
5929,2025-09-05 01:00:00,FallHDP,01:00,0.128
5930,2025-09-05 02:00:00,FallHDP,02:00,0.079
5931,2025-09-05 03:00:00,FallHDP,03:00,0.053
5932,2025-09-05 04:00:00,FallHDP,04:00,0.055
5933,2025-09-05 05:00:00,FallHDP,05:00,0.119
5934,2025-09-05 06:00:00,FallHDP,06:00,0.274
5935,2025-09-05 07:00:00,FallHDP,07:00,0.27
5936,2025-09-05 08:00:00,FallHDP,08:00,0.092
5937,2025-09-05 09:00:00,FallHDP,09:00,0.011
5938,2025-09-05 10:00:00,FallHDP,10:00,0.039
5939,2025-09-05 11:00:00,FallHDP,11:00,0.024
5940,2025-09-05 12:00:00,FallHDP,12:00,0.037
5941,2025-09-05 13:00:00,FallHDP,13:00,0.061
5942,2025-09-05 14:00:00,FallHDP,14:00,0.1
5943,2025-09-05 15:00:00,FallHDP,15:00,0.189
5944,2025-09-05 16:00:00,FallHDP,16:00,0.305
5945,2025-09-05 17:00:00,FallHDP,17:00,0.52
5946,2025-09-05 18:00:00,FallHDP,18:00,0.725
5947,2025-09-05 19:00:00,FallHDP,19:00,0.694
5948,2025-09-05 20:00:00,FallHDP,20:00,0.496
5949,2025-09-05 21:00:00,FallHDP,21:00,0.357
5950,2025-09-05 22:00:00,FallHDP,22:00,0.182
5951,2025-09-05 23:00:00,FallHDP,23:00,0.041
5952,2025-09-06 00:00:00,FallHDP,00:00,0.205
5953,2025-09-06 01:00:00,FallHDP,01:00,0.128
5954,2025-09-06 02:00:00,FallHDP,02:00,0.079
5955,2025-09-06 03:00:00,FallHDP,03:00,0.053
5956,2025-09-06 04:00:00,FallHDP,04:00,0.055
5957,2025-09-06 05:00:00,FallHDP,05:00,0.119
5958,2025-09-06 06:00:00,FallHDP,06:00,0.274
5959,2025-09-06 07:00:00,FallHDP,07:00,0.27
5960,2025-09-06 08:00:00,FallHDP,08:00,0.092
5961,2025-09-06 09:00:00,FallHDP,09:00,0.011
5962,2025-09-06 10:00:00,FallHDP,10:00,0.039
5963,2025-09-06 11:00:00,FallHDP,11:00,0.024
5964,2025-09-06 12:00:00,FallHDP,12:00,0.037
5965,2025-09-06 13:00:00,FallHDP,13:00,0.061
5966,2025-09-06 14:00:00,FallHDP,14:00,0.1
5967,2025-09-06 15:00:00,FallHDP,15:00,0.189
5968,2025-09-06 16:00:00,FallHDP,16:00,0.305
5969,2025-09-06 17:00:00,FallHDP,17:00,0.52
5970,2025-09-06 18:00:00,FallHDP,18:00,0.725
5971,2025-09-06 19:00:00,FallHDP,19:00,0.694
5972,2025-09-06 20:00:00,FallHDP,20:00,0.496
5973,2025-09-06 21:00:00,FallHDP,21:00,0.357
5974,2025-09-06 22:00:00,FallHDP,22:00,0.182
5975,2025-09-06 23:00:00,FallHDP,23:00,0.041
5976,2025-09-07 00:00:00,FallHDP,00:00,0.205
5977,2025-09-07 01:00:00,FallHDP,01:00,0.128
5978,2025-09-07 02:00:00,FallHDP,02:00,0.079
5979,2025-09-07 03:00:00,FallHDP,03:00,0.053
5980,2025-09-07 04:00:00,FallHDP,04:00,0.055
5981,2025-09-07 05:00:00,FallHDP,05:00,0.119
5982,2025-09-07 06:00:00,FallHDP,06:00,0.274
5983,2025-09-07 07:00:00,FallHDP,07:00,0.27
5984,2025-09-07 08:00:00,FallHDP,08:00,0.092
5985,2025-09-07 09:00:00,FallHDP,09:00,0.011
5986,2025-09-07 10:00:00,FallHDP,10:00,0.039
5987,2025-09-07 11:00:00,FallHDP,11:00,0.024
5988,2025-09-07 12:00:00,FallHDP,12:00,0.037
5989,2025-09-07 13:00:00,FallHDP,13:00,0.061
5990,2025-09-07 14:00:00,FallHDP,14:00,0.1
5991,2025-09-07 15:00:00,FallHDP,15:00,0.189
5992,2025-09-07 16:00:00,FallHDP,16:00,0.305
5993,2025-09-07 17:00:00,FallHDP,17:00,0.52
5994,2025-09-07 18:00:00,FallHDP,18:00,0.725
5995,2025-09-07 19:00:00,FallHDP,19:00,0.694
5996,2025-09-07 20:00:00,FallHDP,20:00,0.496
5997,2025-09-07 21:00:00,FallHDP,21:00,0.357
5998,2025-09-07 22:00:00,FallHDP,22:00,0.182
5999,2025-09-07 23:00:00,FallHDP,23:00,0.041
6000,2025-09-08 00:00:00,FallHDP,00:00,0.205
6001,2025-09-08 01:00:00,FallHDP,01:00,0.128
6002,2025-09-08 02:00:00,FallHDP,02:00,0.079
6003,2025-09-08 03:00:00,FallHDP,03:00,0.053
6004,2025-09-08 04:00:00,FallHDP,04:00,0.055
6005,2025-09-08 05:00:00,FallHDP,05:00,0.119
6006,2025-09-08 06:00:00,FallHDP,06:00,0.274
6007,2025-09-08 07:00:00,FallHDP,07:00,0.27
6008,2025-09-08 08:00:00,FallHDP,08:00,0.092
6009,2025-09-08 09:00:00,FallHDP,09:00,0.011
6010,2025-09-08 10:00:00,FallHDP,10:00,0.039
6011,2025-09-08 11:00:00,FallHDP,11:00,0.024
6012,2025-09-08 12:00:00,FallHDP,12:00,0.037
6013,2025-09-08 13:00:00,FallHDP,13:00,0.061
6014,2025-09-08 14:00:00,FallHDP,14:00,0.1
6015,2025-09-08 15:00:00,FallHDP,15:00,0.189
6016,2025-09-08 16:00:00,FallHDP,16:00,0.305
6017,2025-09-08 17:00:00,FallHDP,17:00,0.52
6018,2025-09-08 18:00:00,FallHDP,18:00,0.725
6019,2025-09-08 19:00:00,FallHDP,19:00,0.694
6020,2025-09-08 20:00:00,FallHDP,20:00,0.496
6021,2025-09-08 21:00:00,FallHDP,21:00,0.357
6022,2025-09-08 22:00:00,FallHDP,22:00,0.182
6023,2025-09-08 23:00:00,FallHDP,23:00,0.041
6024,2025-09-09 00:00:00,FallHDP,00:00,0.205
6025,2025-09-09 01:00:00,FallHDP,01:00,0.128
6026,2025-09-09 02:00:00,FallHDP,02:00,0.079
6027,2025-09-09 03:00:00,FallHDP,03:00,0.053
6028,2025-09-09 04:00:00,FallHDP,04:00,0.055
6029,2025-09-09 05:00:00,FallHDP,05:00,0.119
6030,2025-09-09 06:00:00,FallHDP,06:00,0.274
6031,2025-09-09 07:00:00,FallHDP,07:00,0.27
6032,2025-09-09 08:00:00,FallHDP,08:00,0.092
6033,2025-09-09 09:00:00,FallHDP,09:00,0.011
6034,2025-09-09 10:00:00,FallHDP,10:00,0.039
6035,2025-09-09 11:00:00,FallHDP,11:00,0.024
6036,2025-09-09 12:00:00,FallHDP,12:00,0.037
6037,2025-09-09 13:00:00,FallHDP,13:00,0.061
6038,2025-09-09 14:00:00,FallHDP,14:00,0.1
